num_topics,topic_id,words
40,12,"ular, musa, melemparkan, unta, tongkatnya, tongkat, penyihir, sapi, temali, betina"
40,13,"engkau, bersabar, bersamaku, moyangmu, tunggulah, sanggup, menunggu, dataran, tuhan, nasihat"
40,14,"dustakan, manakah, jin, nikmat, tuhanmu, manusia, tangguhkanlah, usia, iblis, dibangkitkan"
40,15,"buah, buahan, pohon, kurma, menumbuhkan, bijian, tanaman, biji, rerumputan, berduri"
40,16,"neraka, api, jahim, hutamah, bergejolak, hawiyah, tahukah, dinyalakan, asap, dibakar"
40,17,"mani, menciptakan, main, penciptaan, air, sari, pati, ciptakan, berpasang, setetes"
40,18,"lembaran, ayat, kitab, alquran, catatan, arab, amal, bahasa, lebar, buku"
40,19,"laki, anak, perempuan, memilihkan, menyentuhku, kalangan, kehendaki, perlindungan, syahwat, maryam"
40,20,"sangkakala, tiupan, ditiup, suara, mendengar, akan, seakan, mengguntur, diguncangkan, dibinasakan"
40,21,"miskin, harta, anak, makan, yatim, lapar, hartanya, menghilangkan, benda, berguna"
40,22,"dipan, bidadari, bantal, permadani, duduk, bermata, bertelekan, kuburan, kasur, melepas"
40,23,"rezeki, melapangkan, menginfakkan, sembunyi, hamba, menyempitkan, kehendaki, anugerahkan, salat, terangan"
40,24,"hamba, terpilih, keikhlasannya, sisi, tugas, anugerahkan, mukmin, masuklah, dibahagiakan, mendekatlah"
40,25,"lauhulmahfuz, tertulis, lailatulqadar, kitab, pengetahuan, bumi, tercatat, kit, nyata, ummul"
40,26,"celakalah, pendusta, kebenaran, biarkanlah, pencela, merambah, pengumpat, kepalsuan, bergelimang, bertindak"
40,27,"panas, mendidih, air, api, zaqum, musim, perut, minuman, memercikkan, mendidihnya"
40,28,"kapal, laut, gunung, muatan, bahtera, berlayar, mengangkut, tawar, asin, daratan"
40,29,"gunung, rumah, batu, dihancurkan, bulu, dibenturkan, benturan, memahat, terampil, ditegakkan"
40,30,"jalan, lurus, menempuh, menyusuri, sukar, mendaki, mengikuti, tujuannya, bimbinglah, mudahkan"
40,31,"berhala, penyembahnya, menyembah, diam, pertolongan, disediakan, patung, menyediakan, kekuasaannya, berhalanya"
40,32,"jalan, petunjuk, lurus, berdasarkan, kesiapannya, kemudahan, menerima, kehendaki, baginya, melapangkan"
40,33,"kebun, taman, mata, air, rindang, bertakwa, anggur, dipan, surga, tempat"
40,34,"malaikat, rombongan, berbaris, cepat, tujuh, pintu, belit, panjangnya, terucap, baris"
40,35,"bertakwalah, taatlah, kepadaku, sembahlah, berkurbanlah, membuatku, laksanakanlah, terhina, umat, allah"
40,36,"azab, pedih, disegerakan, palu, godam, kulah, teriakan, menyadarinya, diancamkan, besi"
40,37,"sejahtera, semesta, alam, salam, tuhan, puji, limpahkan, kesejahteraan, ilyas, selamat"
40,38,"bertasbihlah, bertasbih, malam, pagi, petang, kepada, fajar, bijak, sejahteralah, bintang"
45,-1,"allah, orang, nya, benar, kepadamu, maha, engkau, nabi, sungguh, tuhan"
45,0,"orang, allah, beriman, ayat, kafir, buruk, kufur, seburuk, mendustakan, azab"
